#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
       27621      0.000000e+00      0.000000e+00      0.000000e+00
       27622      0.000000e+00      0.000000e+00      0.000000e+00
       27623      0.000000e+00      0.000000e+00      0.000000e+00
       27624      0.000000e+00      0.000000e+00      0.000000e+00
       27625      0.000000e+00      0.000000e+00      0.000000e+00
       27626      0.000000e+00      0.000000e+00      0.000000e+00
       27627      0.000000e+00      0.000000e+00      0.000000e+00
       27628      0.000000e+00      0.000000e+00      0.000000e+00
       27629      0.000000e+00      0.000000e+00      0.000000e+00
       27630      0.000000e+00      0.000000e+00      0.000000e+00
       27631      0.000000e+00      0.000000e+00      0.000000e+00
       27632      0.000000e+00      0.000000e+00      0.000000e+00
       27633      0.000000e+00      0.000000e+00      0.000000e+00
       27634      0.000000e+00      0.000000e+00      0.000000e+00
       27635      0.000000e+00      0.000000e+00      0.000000e+00
       27636      0.000000e+00      0.000000e+00      0.000000e+00
       27637      0.000000e+00      0.000000e+00      0.000000e+00
       27638      0.000000e+00      0.000000e+00      0.000000e+00
       27639      0.000000e+00      0.000000e+00      0.000000e+00
       27640      0.000000e+00      0.000000e+00      0.000000e+00
       27641      0.000000e+00      0.000000e+00      0.000000e+00
       27642      0.000000e+00      0.000000e+00      0.000000e+00
       27643      0.000000e+00      0.000000e+00      0.000000e+00
       27644      0.000000e+00      0.000000e+00      0.000000e+00
       27645      0.000000e+00      0.000000e+00      0.000000e+00
       27646      0.000000e+00      0.000000e+00      0.000000e+00
       27647      0.000000e+00      0.000000e+00      0.000000e+00
       27648      0.000000e+00      0.000000e+00      0.000000e+00
       27649      0.000000e+00      0.000000e+00      0.000000e+00
       27650      0.000000e+00      0.000000e+00      0.000000e+00
       27651      0.000000e+00      0.000000e+00      0.000000e+00
       27652      0.000000e+00      0.000000e+00      0.000000e+00
       27653      0.000000e+00      0.000000e+00      0.000000e+00
       27654      0.000000e+00      0.000000e+00      0.000000e+00
       27655      0.000000e+00      0.000000e+00      0.000000e+00
       27656      0.000000e+00      0.000000e+00      0.000000e+00
       27657      0.000000e+00      0.000000e+00      0.000000e+00
       27658      0.000000e+00      0.000000e+00      0.000000e+00
       27659      0.000000e+00      0.000000e+00      0.000000e+00
       27660      0.000000e+00      0.000000e+00      0.000000e+00
       27661      0.000000e+00      0.000000e+00      0.000000e+00
       27662      0.000000e+00      0.000000e+00      0.000000e+00
       27663      0.000000e+00      0.000000e+00      0.000000e+00
       27664      0.000000e+00      0.000000e+00      0.000000e+00
       27665      0.000000e+00      0.000000e+00      0.000000e+00
       27666      0.000000e+00      0.000000e+00      0.000000e+00
       27667      0.000000e+00      0.000000e+00      0.000000e+00
       27668      0.000000e+00      0.000000e+00      0.000000e+00
       27669      0.000000e+00      0.000000e+00      0.000000e+00
       27670      0.000000e+00      0.000000e+00      0.000000e+00
       27671      0.000000e+00      0.000000e+00      0.000000e+00
       27672      0.000000e+00      0.000000e+00      0.000000e+00
       27673      0.000000e+00      0.000000e+00      0.000000e+00
       27674      0.000000e+00      0.000000e+00      0.000000e+00
       27675      0.000000e+00      0.000000e+00      0.000000e+00
       27676      0.000000e+00      0.000000e+00      0.000000e+00
       27677      0.000000e+00      0.000000e+00      0.000000e+00
       27678      0.000000e+00      0.000000e+00      0.000000e+00
       27679      0.000000e+00      0.000000e+00      0.000000e+00
       27680      0.000000e+00      0.000000e+00      0.000000e+00
       27681      0.000000e+00      0.000000e+00      0.000000e+00
       27682      0.000000e+00      0.000000e+00      0.000000e+00
       27683      0.000000e+00      0.000000e+00      0.000000e+00
       27684      0.000000e+00      0.000000e+00      0.000000e+00
       27685      0.000000e+00      0.000000e+00      0.000000e+00
       27686      0.000000e+00      0.000000e+00      0.000000e+00
       27687      0.000000e+00      0.000000e+00      0.000000e+00
       27688      0.000000e+00      0.000000e+00      0.000000e+00
       27689      0.000000e+00      0.000000e+00      0.000000e+00
       27690      0.000000e+00      0.000000e+00      0.000000e+00
       27691      0.000000e+00      0.000000e+00      0.000000e+00
       27692      0.000000e+00      0.000000e+00      0.000000e+00
       27693      0.000000e+00      0.000000e+00      0.000000e+00
       27694      0.000000e+00      0.000000e+00      0.000000e+00
       27695      0.000000e+00      0.000000e+00      0.000000e+00
       27696      0.000000e+00      0.000000e+00      0.000000e+00
       27697      0.000000e+00      0.000000e+00      0.000000e+00
       27698      0.000000e+00      0.000000e+00      0.000000e+00
       27699      0.000000e+00      0.000000e+00      0.000000e+00
       27700      0.000000e+00      0.000000e+00      0.000000e+00
       27701      0.000000e+00      0.000000e+00      0.000000e+00
       27702      0.000000e+00      0.000000e+00      0.000000e+00
       27703      0.000000e+00      0.000000e+00      0.000000e+00
       27704      0.000000e+00      0.000000e+00      0.000000e+00
       27705      0.000000e+00      0.000000e+00      0.000000e+00
       27706      0.000000e+00      0.000000e+00      0.000000e+00
       27707      0.000000e+00      0.000000e+00      0.000000e+00
       27708      0.000000e+00      0.000000e+00      0.000000e+00
       27709      0.000000e+00      0.000000e+00      0.000000e+00
       27710      0.000000e+00      0.000000e+00      0.000000e+00
       27711      0.000000e+00      0.000000e+00      0.000000e+00
       27712      0.000000e+00      0.000000e+00      0.000000e+00
       27713      0.000000e+00      0.000000e+00      0.000000e+00
       27714      0.000000e+00      0.000000e+00      0.000000e+00
       27715      0.000000e+00      0.000000e+00      0.000000e+00
       27716      0.000000e+00      0.000000e+00      0.000000e+00
       27717      0.000000e+00      0.000000e+00      0.000000e+00
       27718      0.000000e+00      0.000000e+00      0.000000e+00
       27719      0.000000e+00      0.000000e+00      0.000000e+00
       27720      0.000000e+00      0.000000e+00      0.000000e+00
       27721      0.000000e+00      0.000000e+00      0.000000e+00
       27722      0.000000e+00      0.000000e+00      0.000000e+00
       27723      0.000000e+00      0.000000e+00      0.000000e+00
       27724      0.000000e+00      0.000000e+00      0.000000e+00
       27725      0.000000e+00      0.000000e+00      0.000000e+00
       27726      0.000000e+00      0.000000e+00      0.000000e+00
       27727      0.000000e+00      0.000000e+00      0.000000e+00
       27728      0.000000e+00      0.000000e+00      0.000000e+00
       27729      0.000000e+00      0.000000e+00      0.000000e+00
       27730      0.000000e+00      0.000000e+00      0.000000e+00
       27731      0.000000e+00      0.000000e+00      0.000000e+00
       27732      0.000000e+00      0.000000e+00      0.000000e+00
       27733      0.000000e+00      0.000000e+00      0.000000e+00
       27734      0.000000e+00      0.000000e+00      0.000000e+00
       27735      0.000000e+00      0.000000e+00      0.000000e+00
       27736      0.000000e+00      0.000000e+00      0.000000e+00
       27737      0.000000e+00      0.000000e+00      0.000000e+00
       27738      0.000000e+00      0.000000e+00      0.000000e+00
       27739      0.000000e+00      0.000000e+00      0.000000e+00
       27740      0.000000e+00      0.000000e+00      0.000000e+00
       27741      0.000000e+00      0.000000e+00      0.000000e+00
       27742      0.000000e+00      0.000000e+00      0.000000e+00
       27743      0.000000e+00      0.000000e+00      0.000000e+00
       27744      0.000000e+00      0.000000e+00      0.000000e+00
       27745      0.000000e+00      0.000000e+00      0.000000e+00
       27746      0.000000e+00      0.000000e+00      0.000000e+00
       27747      0.000000e+00      0.000000e+00      0.000000e+00
       27748      0.000000e+00      0.000000e+00      0.000000e+00
       27749      0.000000e+00      0.000000e+00      0.000000e+00
       27750      0.000000e+00      0.000000e+00      0.000000e+00
       27751      0.000000e+00      0.000000e+00      0.000000e+00
       27752      0.000000e+00      0.000000e+00      0.000000e+00
       27753      0.000000e+00      0.000000e+00      0.000000e+00
       27754      0.000000e+00      0.000000e+00      0.000000e+00
       27755      0.000000e+00      0.000000e+00      0.000000e+00
       27756      0.000000e+00      0.000000e+00      0.000000e+00
       27757      0.000000e+00      0.000000e+00      0.000000e+00
       27758      0.000000e+00      0.000000e+00      0.000000e+00
       27759      0.000000e+00      0.000000e+00      0.000000e+00
       27760      0.000000e+00      0.000000e+00      0.000000e+00
       27761      0.000000e+00      0.000000e+00      0.000000e+00
       27762      0.000000e+00      0.000000e+00      0.000000e+00
       27763      0.000000e+00      0.000000e+00      0.000000e+00
       27764      0.000000e+00      0.000000e+00      0.000000e+00
       27765      0.000000e+00      0.000000e+00      0.000000e+00
       27766      0.000000e+00      0.000000e+00      0.000000e+00
       27767      0.000000e+00      0.000000e+00      0.000000e+00
       27768      0.000000e+00      0.000000e+00      0.000000e+00
       27769      0.000000e+00      0.000000e+00      0.000000e+00
       27770      0.000000e+00      0.000000e+00      0.000000e+00
       27771      0.000000e+00      0.000000e+00      0.000000e+00
       27772      0.000000e+00      0.000000e+00      0.000000e+00
       27773      0.000000e+00      0.000000e+00      0.000000e+00
       27774      0.000000e+00      0.000000e+00      0.000000e+00
       27775      0.000000e+00      0.000000e+00      0.000000e+00
       27776      0.000000e+00      0.000000e+00      0.000000e+00
       27777      0.000000e+00      0.000000e+00      0.000000e+00
       27778      0.000000e+00      0.000000e+00      0.000000e+00
       27779      0.000000e+00      0.000000e+00      0.000000e+00
       27780      0.000000e+00      0.000000e+00      0.000000e+00
       27781      0.000000e+00      0.000000e+00      0.000000e+00
       27782      0.000000e+00      0.000000e+00      0.000000e+00
       27783      0.000000e+00      0.000000e+00      0.000000e+00
       27784      0.000000e+00      0.000000e+00      0.000000e+00
       27785      0.000000e+00      0.000000e+00      0.000000e+00
       27786      0.000000e+00      0.000000e+00      0.000000e+00
       27787      0.000000e+00      0.000000e+00      0.000000e+00
       27788      0.000000e+00      0.000000e+00      0.000000e+00
       27789      0.000000e+00      0.000000e+00      0.000000e+00
       27790      0.000000e+00      0.000000e+00      0.000000e+00
       27791      0.000000e+00      0.000000e+00      0.000000e+00
       27792      0.000000e+00      0.000000e+00      0.000000e+00
       27793      0.000000e+00      0.000000e+00      0.000000e+00
       27794      0.000000e+00      0.000000e+00      0.000000e+00
